text,trans
ふぅ\r\n終わりましたぁ,후우\r\n끝났어요
ラジオや写真撮影よりも、緊張しました……,"라디오나 사진촬영보다, 긴장되네요......"
でも、充実した顔をしてるな,"그래도, 만족한 얼굴이구나"
ほわ……そうですね\r\nひとつやり遂げた気分ですっ,호와...... 그렇죠\r\n벽 하나를 넘은 기분이에요
でも、うまくお話できなかったところもあって……\r\n次は、もっときちんとできるようになりたいです,"그렇지만, 말을 잘 못한 부분도 있어서......\r\n다음엔, 좀 더 제대로 할 수 있게 되고 싶어요"
真乃ならきっとできるよ\r\n次はさらに上手くやろう,마노라면 할 수 있어\r\n다음엔 더 잘하자
はい、プロデューサーさん\r\n私頑張ります,"네, 프로듀서님\r\n저 노력할게요"
むんっ,무웅
プロデューサーさん、いいお知らせがありますよ、\r\n前よりもいっぱいお話できました,"프로듀서님, 좋은 소식이에요, \r\n전보다 많이 얘기했어요"
うん、成長が感じられてとても良かった\r\n今回の放送の真乃を見て、全国の人が癒されるだろうな,"응, 성장한 게 느껴져서 정말 좋았어\r\n이번 방송에 나온 마노를 보고, 전국 사람들이 치유받겠지"
ほわっ！\r\nそ、それは……プレッシャーです……,"호와!\r\n그, 그건...... 부담되네요......"
まぁ、気にしても仕方ないから、\r\n今日はゆっくりするといいよ,"뭐, 신경써도 어쩔 수 없으니까, \r\n오늘은 편히 쉬렴"
あの……私、次のテレビ出演に備えて、\r\nもっと上手くしゃべれるようになりたいです,"저기...... 저, 다음 티비 출연에 대비해서, \r\n좀 더 능숙하게 말할 수 있게 되고 싶어요"
だからアドリブの練習ということで、\r\n変な話題を振ってみてくださいっ,"그러니까 애드리브 연습삼아서, \r\n이상한 질문을 해주세요"
え、ええ？\r\n急にそんな話、振られても……,"에, 에에?\r\n갑자기 그런 얘길, 해도......"
プロデューサーさんっ、パッと何か思い浮かびませんか？\r\n私、頑張ってお応えしますっ,"프로듀서님, 딱 떠오르는게 없나요?\r\n저, 최선을 다해 대답할게요"
なんか……俺のアドリブの練習になってないか？,뭔가...... 내 애드리브 연습이 되지 않았어?
ほわ？,호와?
プロデューサー、どうでしたか？,프로듀서、어땠나요?
お疲れ様、灯織\r\n全力でやっていて良かったよ,수고했어、히오리\r\n전력으로 노래하던 모습 보기 좋더라
でも……灯織自身、気になるところも\r\nあったんじゃないか？,하지만.... 히오리、스스로 신경쓰이는 점\r\n있었지 않았어?
……そうですね。単純なミスも多かったと思います\r\n素直に良かったとは言えませんね,.....그랬어요、단순한 미스도 많았던거 같구요\r\n솔직히 좋았다고는 말 못하겠네요
それじゃあ、事務所に戻ったら反省会だな\r\nどうしたらもっと良くなるか、一緒に考えてみよう,그럼、사무소에 돌아가면 반성회구나\r\n어떻게하면 더 잘 될지、함께 생각해 보자
はい。……次こそは、もっといい\r\nパフォーマンスができるよう、頑張ります,네、.....다음에야말로 더욱 더 좋은\r\n퍼포먼스 낼 수 있게、열심히 할게요
プロデューサー、引き続きよろしくお願いします,프로듀서、앞으로도 잘 부탁드릴게요
ふぅ……プロデューサー、\r\n私のパフォーマンス、どうでした？,후우..... 프로듀서、\r\n제 퍼포먼스、어땠나요?
ああ、すごく良かったぞ！　灯織もそう思っただろ？,물론 정말 좋았지! 히오리도 그렇게 생각하지?
はい……上手く、やれたと思います,네.... 잘한 거 같다고 느꼈어요
でも、完璧だったわけじゃありません\r\nもっと……もっといいパフォーマンスをしたいです,하지만、완벽하지는 않았어요\r\n더.... 좀 더 좋은 퍼포먼스 보여주고 싶어요
ああ、そうだよな,"그래, 그렇구나"
もっといいステージにするためにも、\r\nレッスン頑張っていこうな,더 나은 스테이지를 보여주기 위해서라도、\r\n레슨 열심히 하자
はい。まだまだ、上を目指します\r\n引き続き、よろしくお願いします,네、더 높은 곳을 목표로 해봐요\r\n앞으로도、잘 부탁드릴게요
プロデューサー！　見ててくれたっ？,프로듀서! 보고 있었어?
わたしテレビに出ちゃったんだよ！？\r\nすごいよねっ、夢みたい！,나 TV에 나와버렸다구!?\r\n굉장하지! 꿈만같아!
もちろん\r\nめぐるの晴れ舞台、しっかり見てたよ,"물론이지\r\n메구루의 화려한 무대, 제대로 보고 있었다고"
えへへー、嬉しいなぁ！\r\n……あっ、そうだ！　友達にも連絡しなくちゃ！,"에헤헤-, 기쁜걸!\r\n...아, 맞다! 친구들한테 연락해야지!"
みんなきっと喜んでくれると思うぞ,다들 분명 기뻐해줄거야
もっともっとテレビに出られるようになって\r\nたくさん観てもらわないとな,앞으로 더 많이 TV에 나오게 되서\r\n잔뜩 볼 수 있도록 해야겠는걸
うん！　でもそうなったら、\r\n毎日連絡で大忙しになっちゃうねぇ,"응! 그치만 그렇게되면,\r\n매일 연락하느라 바빠지겠는걸"
出演の度に、友達みんなに連絡するつもりか……？,출연할 때마다 친구 모두에게 연락할 셈이야...?
そうだよ？　あ、でも、いっぱい出るようになったら\r\nさすがに迷惑かなぁ……？　どうだろう……？,"맞아. 아, 그치만 많이 출연하게 된다면\r\n아무래도 민폐인가...? 어떨려나...?"
まぁ、先のことはともかく。今日のところは頑張ったんだ、\r\nみんなにしっかり報告しておけばいい,"뭐, 방금건 어찌됐든 간에, 오늘은 열심히 했구나.\r\n다른 사람들한테 확실히 보고하면 되는거야"
うんっ！\r\nそうするね！,응!\r\n그렇게할게!
テレビ出演、お疲れ様\r\nよく頑張ったな,TV출연 수고했어.\r\n열심히 힘냈구나
ありがとう、すっごく楽しかったよー！\r\nでもね、まだまだできることがあると思うんだ,고마워. 엄청 즐거웠어-!\r\n그래도 아직 해야할게 있다고 생각해
カメラばっかり意識しちゃうと固まっちゃうし、\r\n次はもっと自然に動けるようになりたくって……,"카메라만 의식해버리면 굳어버려서,\r\n다음엔 더 자연스럽게 움직일 수 있도록 되고 싶어서..."
カメラより、見ててくれる人のことを考えればいいのかな？\r\nそれともカメラを人だと思って……,카메라보다 봐주는 사람을 생각하면 되는걸까?\r\n아니면 카메라를 사람이라고 생각해서...
（もう次に向けての反省をしてるのか）,(벌써 다음을 위해 반성하고 있는건가)
あっ、そうだ！　連絡……は、あんまりしないって……\r\n……でも、今回は大きいお仕事だったし……いっか！,"앗, 맞다 ! 연락……은, 그다지 하지 말라고……\r\n……하지만, 이번은 큰 일이었으니까……괜찮나 !"
（……と思ったそばから友達に連絡をし始めるのは、\r\n本当にめぐるらしい）,"( ……라고 생각하자마자 친구에게 연락하기 시작하는 건,\r\n정말 메구루답네 )"
うん！　じゃあまた！　……あれ？　プロデューサー\r\n笑ってるけどどうかしたの？,응 ! 그럼 다음에 ! ……어라 ? 프로듀서\r\n웃고 있는데 왜 그래 ?
いや、めぐるも成長したなと思って,"아니, 메구루도 성장했구나 싶어서"
プロデューサーもそう思ってくれてるの？\r\n最近友達にも言われて嬉しかったんだ！,프로듀서도 그렇게 생각해 ? \r\n최근에친구들한테도 들어서 기뻤었어 !
……そうやって応援してくれる人たちのために、\r\nもっともっと頑張らなきゃいけないよね！,"…… 그렇게 응원해 주는 사람들을 위해서, \r\n더더욱 노력해야겠지 !"
あっ、プロデューサー！\r\n来てくれたんやね！,"앗, 프로듀서 ! \r\n와있었던 거구마 !"
ああ、お疲れ様\r\n収録はどうだった？,"그래, 수고했어\r\n 수록은 어땠어 ?"
うん！　カメラも芸能人もいっぱいで\r\nばーり楽しかったとよ～！,응 ! 카메라도 연예인도 잔뜩이라\r\n겁ー나 재밌었던 거구마～!
出演してるみんな、歌もダンスも\r\nそのうえおしゃべりも上手でびっくりしたばい～,"출연하고 있는 모두, 노래도 댄스도\r\n게다가 수다도 능숙해가꼬 깜짝 놀랐어야 ~"
そうか、楽しめたみたいで何よりだ,"그런가, 즐거웠던 것 같아서 다행이야 "
ばってん……うちは普段のライブと勝手がちがって\r\nちょっと本領発揮できんかったかも……,그른디…… 내는 평소의 라이브랑 사정이 달라가꼬\r\n쪼까 실력을 발휘 못혔을 지도……
うちにアイドルさせたら\r\n右に出るもんはおらん！　って思っとったけど……,내헌티 아이돌을 시키믄\r\n내보다 잘난 놈은 없구마 ! 하고 생각허고 있었는디……
アイドルの世界は広かー……\r\n早くどこでもよか仕事ができるように頑張らんとね！,아이돌의 세계는 넓구마ー……\r\n빨리 어디서든 좋은 일을 할 수 있도록 열심히 혀야것제 !
ああ、そうだな\r\nたくさん経験を積んで次こそ本領発揮だ,"아아, 그렇지\r\n잔뜩 경험을 쌓아서 다음에야말로 본 실력을 발휘하자"
うん！　今度はうちの真のパフォーマンスを\r\nテレビの前のみんなに見てもらうばい！,응 ! 다음엔 내 진정한 퍼포먼스를\r\nTV의 앞의 모두에게 보여줄거구마 !
プロデューサー！\r\nうち、どうやったー！？,"프로듀서 ! \r\n내, 어땠당가― ! ?"
ああ、恋鐘のいいところが存分に出ていたと思うぞ,"아아, 코가네의 장점이 충분히 드러났다고 생각해"
んふふー！　やろー？\r\nうちも今回、楽しくて仕方なかったばい！,"응후후ー ! 그라제― ?\r\n내도 이번엔, 즐거워서 어쩔수 없었구마 !"
